zip_code,HUD Area Code,HUD Metro Fair Market Rent Area Name,city,state,keep,0BR,0BR_90,0BR_110,1BR,1BR_90,1BR_110,2BR,2BR_90,2BR_110,3BR,3BR_90,3BR_110,4BR,4BR_90,4BR_110
18936,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,490 ","$1,341 ","$1,639 ","$1,660 ","$1,494 ","$1,826 ","$1,990 ","$1,791 ","$2,189 ","$2,410 ","$2,169 ","$2,651 ","$2,780 ","$2,502 ","$3,058 "
18938,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,680 ","$1,512 ","$1,848 ","$1,870 ","$1,683 ","$2,057 ","$2,240 ","$2,016 ","$2,464 ","$2,710 ","$2,439 ","$2,981 ","$3,120 ","$2,808 ","$3,432 "
18940,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,940 ","$1,746 ","$2,134 ","$2,160 ","$1,944 ","$2,376 ","$2,580 ","$2,322 ","$2,838 ","$3,120 ","$2,808 ","$3,432 ","$3,600 ","$3,240 ","$3,960 "
18942,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,150 ","$1,035 ","$1,265 ","$1,280 ","$1,152 ","$1,408 ","$1,530 ","$1,377 ","$1,683 ","$1,850 ","$1,665 ","$2,035 ","$2,130 ","$1,917 ","$2,343 "
18943,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18944,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,330 ","$1,197 ","$1,463 ","$1,480 ","$1,332 ","$1,628 ","$1,770 ","$1,593 ","$1,947 ","$2,140 ","$1,926 ","$2,354 ","$2,470 ","$2,223 ","$2,717 "
18946,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18947,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,490 ","$1,341 ","$1,639 ","$1,660 ","$1,494 ","$1,826 ","$1,990 ","$1,791 ","$2,189 ","$2,410 ","$2,169 ","$2,651 ","$2,780 ","$2,502 ","$3,058 "
18949,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18950,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,520 ","$1,368 ","$1,672 ","$1,690 ","$1,521 ","$1,859 ","$2,060 ","$1,854 ","$2,266 ","$2,500 ","$2,250 ","$2,750 ","$2,840 ","$2,556 ","$3,124 "
18951,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,280 ","$1,152 ","$1,408 ","$1,430 ","$1,287 ","$1,573 ","$1,710 ","$1,539 ","$1,881 ","$2,070 ","$1,863 ","$2,277 ","$2,380 ","$2,142 ","$2,618 "
18953,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18954,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,730 ","$1,557 ","$1,903 ","$1,920 ","$1,728 ","$2,112 ","$2,300 ","$2,070 ","$2,530 ","$2,780 ","$2,502 ","$3,058 ","$3,210 ","$2,889 ","$3,531 "
18955,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,080 ","$972 ","$1,188 ","$1,200 ","$1,080 ","$1,320 ","$1,440 ","$1,296 ","$1,584 ","$1,740 ","$1,566 ","$1,914 ","$2,010 ","$1,809 ","$2,211 "
18956,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18957,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,440 ","$1,296 ","$1,584 ","$1,600 ","$1,440 ","$1,760 ","$1,920 ","$1,728 ","$2,112 ","$2,320 ","$2,088 ","$2,552 ","$2,680 ","$2,412 ","$2,948 "
18958,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,440 ","$1,296 ","$1,584 ","$1,600 ","$1,440 ","$1,760 ","$1,920 ","$1,728 ","$2,112 ","$2,320 ","$2,088 ","$2,552 ","$2,680 ","$2,412 ","$2,948 "
18960,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18962,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,260 ","$1,134 ","$1,386 ","$1,400 ","$1,260 ","$1,540 ","$1,680 ","$1,512 ","$1,848 ","$2,030 ","$1,827 ","$2,233 ","$2,340 ","$2,106 ","$2,574 "
18963,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18964,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,210 ","$1,089 ","$1,331 ","$1,340 ","$1,206 ","$1,474 ","$1,610 ","$1,449 ","$1,771 ","$1,950 ","$1,755 ","$2,145 ","$2,250 ","$2,025 ","$2,475 "
18966,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,530 ","$1,377 ","$1,683 ","$1,700 ","$1,530 ","$1,870 ","$2,040 ","$1,836 ","$2,244 ","$2,470 ","$2,223 ","$2,717 ","$2,840 ","$2,556 ","$3,124 "
18968,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
18969,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,200 ","$1,080 ","$1,320 ","$1,340 ","$1,206 ","$1,474 ","$1,600 ","$1,440 ","$1,760 ","$1,930 ","$1,737 ","$2,123 ","$2,230 ","$2,007 ","$2,453 "
18970,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,040 ","$936 ","$1,144 ","$1,150 ","$1,035 ","$1,265 ","$1,380 ","$1,242 ","$1,518 ","$1,670 ","$1,503 ","$1,837 ","$1,920 ","$1,728 ","$2,112 "
18971,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,440 ","$1,296 ","$1,584 ","$1,600 ","$1,440 ","$1,760 ","$1,920 ","$1,728 ","$2,112 ","$2,320 ","$2,088 ","$2,552 ","$2,680 ","$2,412 ","$2,948 "
18972,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,570 ","$1,413 ","$1,727 ","$1,750 ","$1,575 ","$1,925 ","$2,090 ","$1,881 ","$2,299 ","$2,530 ","$2,277 ","$2,783 ","$2,910 ","$2,619 ","$3,201 "
18974,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,430 ","$1,287 ","$1,573 ","$1,590 ","$1,431 ","$1,749 ","$1,900 ","$1,710 ","$2,090 ","$2,300 ","$2,070 ","$2,530 ","$2,650 ","$2,385 ","$2,915 "
18976,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,480 ","$1,332 ","$1,628 ","$1,650 ","$1,485 ","$1,815 ","$1,970 ","$1,773 ","$2,167 ","$2,380 ","$2,142 ","$2,618 ","$2,750 ","$2,475 ","$3,025 "
18977,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,760 ","$1,584 ","$1,936 ","$1,970 ","$1,773 ","$2,167 ","$2,430 ","$2,187 ","$2,673 ","$2,930 ","$2,637 ","$3,223 ","$3,330 ","$2,997 ","$3,663 "
18979,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,440 ","$1,296 ","$1,584 ","$1,600 ","$1,440 ","$1,760 ","$1,920 ","$1,728 ","$2,112 ","$2,320 ","$2,088 ","$2,552 ","$2,680 ","$2,412 ","$2,948 "
18980,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,260 ","$1,134 ","$1,386 ","$1,400 ","$1,260 ","$1,540 ","$1,680 ","$1,512 ","$1,848 ","$2,030 ","$1,827 ","$2,233 ","$2,340 ","$2,106 ","$2,574 "
18981,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
19001,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,250 ","$1,125 ","$1,375 ","$1,390 ","$1,251 ","$1,529 ","$1,660 ","$1,494 ","$1,826 ","$2,010 ","$1,809 ","$2,211 ","$2,310 ","$2,079 ","$2,541 "
19002,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,340 ","$1,206 ","$1,474 ","$1,500 ","$1,350 ","$1,650 ","$1,790 ","$1,611 ","$1,969 ","$2,160 ","$1,944 ","$2,376 ","$2,500 ","$2,250 ","$2,750 "
19003,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,550 ","$1,395 ","$1,705 ","$1,730 ","$1,557 ","$1,903 ","$2,070 ","$1,863 ","$2,277 ","$2,500 ","$2,250 ","$2,750 ","$2,890 ","$2,601 ","$3,179 "
19004,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,720 ","$1,548 ","$1,892 ","$1,910 ","$1,719 ","$2,101 ","$2,290 ","$2,061 ","$2,519 ","$2,770 ","$2,493 ","$3,047 ","$3,190 ","$2,871 ","$3,509 "
19006,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,430 ","$1,287 ","$1,573 ","$1,600 ","$1,440 ","$1,760 ","$1,910 ","$1,719 ","$2,101 ","$2,310 ","$2,079 ","$2,541 ","$2,660 ","$2,394 ","$2,926 "
19007,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,060 ","$954 ","$1,166 ","$1,180 ","$1,062 ","$1,298 ","$1,410 ","$1,269 ","$1,551 ","$1,700 ","$1,530 ","$1,870 ","$1,970 ","$1,773 ","$2,167 "
19008,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,460 ","$1,314 ","$1,606 ","$1,620 ","$1,458 ","$1,782 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,710 ","$2,439 ","$2,981 "
19009,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,440 ","$1,296 ","$1,584 ","$1,600 ","$1,440 ","$1,760 ","$1,920 ","$1,728 ","$2,112 ","$2,320 ","$2,088 ","$2,552 ","$2,680 ","$2,412 ","$2,948 "
19010,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,780 ","$1,602 ","$1,958 ","$1,980 ","$1,782 ","$2,178 ","$2,370 ","$2,133 ","$2,607 ","$2,870 ","$2,583 ","$3,157 ","$3,300 ","$2,970 ","$3,630 "
19012,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,160 ","$1,044 ","$1,276 ","$1,290 ","$1,161 ","$1,419 ","$1,540 ","$1,386 ","$1,694 ","$1,860 ","$1,674 ","$2,046 ","$2,150 ","$1,935 ","$2,365 "
19013,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$990 ","$891 ","$1,089 ","$1,100 ","$990 ","$1,210 ","$1,320 ","$1,188 ","$1,452 ","$1,600 ","$1,440 ","$1,760 ","$1,840 ","$1,656 ","$2,024 "
19014,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,280 ","$1,152 ","$1,408 ","$1,430 ","$1,287 ","$1,573 ","$1,710 ","$1,539 ","$1,881 ","$2,070 ","$1,863 ","$2,277 ","$2,380 ","$2,142 ","$2,618 "
19015,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,200 ","$1,080 ","$1,320 ","$1,340 ","$1,206 ","$1,474 ","$1,600 ","$1,440 ","$1,760 ","$1,930 ","$1,737 ","$2,123 ","$2,230 ","$2,007 ","$2,453 "
19016,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,200 ","$1,080 ","$1,320 ","$1,340 ","$1,206 ","$1,474 ","$1,600 ","$1,440 ","$1,760 ","$1,930 ","$1,737 ","$2,123 ","$2,230 ","$2,007 ","$2,453 "
19017,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,460 ","$1,314 ","$1,606 ","$1,630 ","$1,467 ","$1,793 ","$1,950 ","$1,755 ","$2,145 ","$2,360 ","$2,124 ","$2,596 ","$2,710 ","$2,439 ","$2,981 "
19018,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,190 ","$1,071 ","$1,309 ","$1,330 ","$1,197 ","$1,463 ","$1,590 ","$1,431 ","$1,749 ","$1,920 ","$1,728 ","$2,112 ","$2,220 ","$1,998 ","$2,442 "
19020,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,450 ","$1,305 ","$1,595 ","$1,610 ","$1,449 ","$1,771 ","$1,930 ","$1,737 ","$2,123 ","$2,330 ","$2,097 ","$2,563 ","$2,690 ","$2,421 ","$2,959 "
19021,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,190 ","$1,071 ","$1,309 ","$1,320 ","$1,188 ","$1,452 ","$1,580 ","$1,422 ","$1,738 ","$1,910 ","$1,719 ","$2,101 ","$2,200 ","$1,980 ","$2,420 "
19022,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,090 ","$981 ","$1,199 ","$1,210 ","$1,089 ","$1,331 ","$1,450 ","$1,305 ","$1,595 ","$1,750 ","$1,575 ","$1,925 ","$2,020 ","$1,818 ","$2,222 "
19023,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,180 ","$1,062 ","$1,298 ","$1,310 ","$1,179 ","$1,441 ","$1,570 ","$1,413 ","$1,727 ","$1,900 ","$1,710 ","$2,090 ","$2,190 ","$1,971 ","$2,409 "
19025,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,960 ","$1,764 ","$2,156 ","$2,180 ","$1,962 ","$2,398 ","$2,610 ","$2,349 ","$2,871 ","$3,160 ","$2,844 ","$3,476 ","$3,640 ","$3,276 ","$4,004 "
19026,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,220 ","$1,098 ","$1,342 ","$1,350 ","$1,215 ","$1,485 ","$1,620 ","$1,458 ","$1,782 ","$1,960 ","$1,764 ","$2,156 ","$2,260 ","$2,034 ","$2,486 "
19027,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,250 ","$1,125 ","$1,375 ","$1,400 ","$1,260 ","$1,540 ","$1,670 ","$1,503 ","$1,837 ","$2,020 ","$1,818 ","$2,222 ","$2,330 ","$2,097 ","$2,563 "
19028,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,200 ","$1,080 ","$1,320 ","$1,340 ","$1,206 ","$1,474 ","$1,600 ","$1,440 ","$1,760 ","$1,930 ","$1,737 ","$2,123 ","$2,230 ","$2,007 ","$2,453 "
19029,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,230 ","$1,107 ","$1,353 ","$1,370 ","$1,233 ","$1,507 ","$1,640 ","$1,476 ","$1,804 ","$1,980 ","$1,782 ","$2,178 ","$2,290 ","$2,061 ","$2,519 "
19030,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,230 ","$1,107 ","$1,353 ","$1,370 ","$1,233 ","$1,507 ","$1,640 ","$1,476 ","$1,804 ","$1,980 ","$1,782 ","$2,178 ","$2,290 ","$2,061 ","$2,519 "
19031,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,640 ","$1,476 ","$1,804 ","$1,830 ","$1,647 ","$2,013 ","$2,190 ","$1,971 ","$2,409 ","$2,650 ","$2,385 ","$2,915 ","$3,050 ","$2,745 ","$3,355 "
19032,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,370 ","$1,233 ","$1,507 ","$1,530 ","$1,377 ","$1,683 ","$1,830 ","$1,647 ","$2,013 ","$2,210 ","$1,989 ","$2,431 ","$2,550 ","$2,295 ","$2,805 "
19033,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,420 ","$1,278 ","$1,562 ","$1,580 ","$1,422 ","$1,738 ","$1,890 ","$1,701 ","$2,079 ","$2,290 ","$2,061 ","$2,519 ","$2,640 ","$2,376 ","$2,904 "
19034,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,260 ","$1,134 ","$1,386 ","$1,400 ","$1,260 ","$1,540 ","$1,680 ","$1,512 ","$1,848 ","$2,030 ","$1,827 ","$2,233 ","$2,340 ","$2,106 ","$2,574 "
19035,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,540 ","$1,386 ","$1,694 ","$1,710 ","$1,539 ","$1,881 ","$2,050 ","$1,845 ","$2,255 ","$2,480 ","$2,232 ","$2,728 ","$2,860 ","$2,574 ","$3,146 "
19036,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,170 ","$1,053 ","$1,287 ","$1,300 ","$1,170 ","$1,430 ","$1,560 ","$1,404 ","$1,716 ","$1,890 ","$1,701 ","$2,079 ","$2,180 ","$1,962 ","$2,398 "
19038,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,310 ","$1,179 ","$1,441 ","$1,450 ","$1,305 ","$1,595 ","$1,740 ","$1,566 ","$1,914 ","$2,100 ","$1,890 ","$2,310 ","$2,430 ","$2,187 ","$2,673 "
19040,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,420 ","$1,278 ","$1,562 ","$1,580 ","$1,422 ","$1,738 ","$1,890 ","$1,701 ","$2,079 ","$2,290 ","$2,061 ","$2,519 ","$2,640 ","$2,376 ","$2,904 "
19041,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,800 ","$1,620 ","$1,980 ","$2,000 ","$1,800 ","$2,200 ","$2,400 ","$2,160 ","$2,640 ","$2,900 ","$2,610 ","$3,190 ","$3,350 ","$3,015 ","$3,685 "
19043,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,100 ","$990 ","$1,210 ","$1,230 ","$1,107 ","$1,353 ","$1,470 ","$1,323 ","$1,617 ","$1,780 ","$1,602 ","$1,958 ","$2,050 ","$1,845 ","$2,255 "
19044,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,410 ","$1,269 ","$1,551 ","$1,570 ","$1,413 ","$1,727 ","$1,880 ","$1,692 ","$2,068 ","$2,270 ","$2,043 ","$2,497 ","$2,620 ","$2,358 ","$2,882 "
19046,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,450 ","$1,305 ","$1,595 ","$1,610 ","$1,449 ","$1,771 ","$1,930 ","$1,737 ","$2,123 ","$2,330 ","$2,097 ","$2,563 ","$2,690 ","$2,421 ","$2,959 "
19047,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,590 ","$1,431 ","$1,749 ","$1,770 ","$1,593 ","$1,947 ","$2,120 ","$1,908 ","$2,332 ","$2,560 ","$2,304 ","$2,816 ","$2,960 ","$2,664 ","$3,256 "
19050,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,140 ","$1,026 ","$1,254 ","$1,270 ","$1,143 ","$1,397 ","$1,520 ","$1,368 ","$1,672 ","$1,840 ","$1,656 ","$2,024 ","$2,120 ","$1,908 ","$2,332 "
19052,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,200 ","$1,080 ","$1,320 ","$1,340 ","$1,206 ","$1,474 ","$1,600 ","$1,440 ","$1,760 ","$1,930 ","$1,737 ","$2,123 ","$2,230 ","$2,007 ","$2,453 "
19053,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,keep,"$1,310 ","$1,179 ","$1,441 ","$1,450 ","$1,305 ","$1,595 ","$1,740 ","$1,566 ","$1,914 ","$2,100 ","$1,890 ","$2,310 ","$2,430 ","$2,187 ","$2,673 "
